Date,MON Closing,KO Closing,CL Closing,PEP Closing,COST Closing,MRK Closing,PFE Closing,T Closing,NEE Closing,BMY Closing
2021-11-02,9.770000457763672,56.099998474121094,76.2699966430664,162.74000549316406,496.989990234375,89.0199966430664,45.05451965332031,25.229999542236328,85.0433349609375,58.630001068115234
2021-11-03,9.779999732971191,56.290000915527344,77.2699966430664,164.3000030517578,502.3299865722656,88.68000030517578,44.43000030517578,25.18000030517578,84.86412811279297,59.36000061035156
2021-11-04,9.779999732971191,56.599998474121094,77.29000091552734,164.30999755859375,515.6199951171875,90.54000091552734,43.849998474121094,24.799999237060547,84.38624572753906,59.25
2021-11-05,9.755000114440918,56.84000015258789,77.83999633789062,166.0,513.1199951171875,81.61000061035156,48.61000061035156,25.100000381469727,85.15284729003906,59.45000076293945
2021-11-08,9.770000457763672,56.33000183105469,77.73999786376953,162.42999267578125,503.80999755859375,82.68000030517578,48.33000183105469,24.8799991607666,84.21699523925781,59.40999984741211
2021-11-09,9.770000457763672,56.4900016784668,78.05000305175781,163.50999450683594,508.7099914550781,82.72000122070312,47.29999923706055,24.709999084472656,84.5654525756836,59.459999084472656
2021-11-10,9.75,56.720001220703125,78.4800033569336,164.0399932861328,505.510009765625,84.01000213623047,49.02000045776367,24.950000762939453,84.82430267333984,59.38999938964844
2021-11-11,9.770000457763672,56.7400016784668,77.98999786376953,162.69000244140625,512.1799926757812,84.0199966430664,50.18000030517578,24.920000076293945,84.99356079101562,59.189998626708984
2021-11-12,9.760000228881836,56.61000061035156,78.02999877929688,162.64999389648438,517.1699829101562,84.0,49.72999954223633,24.940000534057617,85.92941284179688,59.43000030517578
2021-11-15,9.75,56.619998931884766,78.30000305175781,163.8000030517578,519.8900146484375,83.69000244140625,49.650001525878906,24.799999237060547,86.95486450195312,59.619998931884766
2021-11-16,9.75,56.220001220703125,77.87999725341797,163.30999755859375,526.719970703125,84.11000061035156,49.599998474121094,24.65999984741211,86.5964584350586,59.099998474121094
2021-11-17,9.739999771118164,55.90999984741211,77.58000183105469,163.3699951171875,526.2899780273438,82.5999984741211,50.869998931884766,24.65999984741211,87.39292907714844,59.439998626708984
2021-11-18,9.739999771118164,55.40999984741211,76.38999938964844,163.4199981689453,529.3699951171875,83.05000305175781,51.40999984741211,24.389999389648438,87.2137222290039,59.040000915527344
2021-11-19,9.760000228881836,55.130001068115234,77.19999694824219,163.80999755859375,533.7899780273438,80.69999694824219,50.79999923706055,24.1299991607666,87.92059326171875,57.83000183105469
2021-11-22,9.75,55.470001220703125,77.55999755859375,164.14999389648438,539.6500244140625,81.63999938964844,51.20000076293945,24.700000762939453,86.97478485107422,57.040000915527344
2021-11-23,9.8100004196167,55.880001068115234,77.93000030517578,165.25,545.260009765625,82.80000305175781,51.08000183105469,24.760000228881836,86.92500305175781,57.45000076293945
2021-11-24,9.8100004196167,55.43000030517578,77.76000213623047,163.74000549316406,549.72998046875,82.27999877929688,50.88999938964844,24.469999313354492,87.20999908447266,56.810001373291016
